Calendar year,Month,ABS remoteness area,Cause of injury,Age group,Sex,Road user,Counterparty,Count of cases,Bed days,Died_cases,Died_bed_days,Hospitalisations
2019,July,Regional,Traffic,75+,Male,Car driver,Fixed or stationary object,9.0,69,,,9
2019,July,Regional,Traffic,75+,Male,Car driver,Heavy transport vehicle or bus,3.0,24,,,3
2019,July,Regional,Traffic,75+,Male,Car driver,Non-collision transport accident,2.0,10,,7.0,2
2019,July,Regional,Traffic,75+,Male,Car driver,Other and unspecified transport accidents,1.0,1,,,1
2019,July,Regional,Traffic,75+,Male,Car passenger,"Car, pick-up truck or van",3.0,28,1.0,1.0,2
2019,July,Regional,Traffic,75+,Male,Car passenger,Fixed or stationary object,1.0,2,,,1
2019,July,Regional,Traffic,75+,Male,Car passenger,Non-collision transport accident,1.0,2,1.0,2.0,0
2019,July,Regional,Traffic,75+,Male,Car unknown position,Other and unspecified transport accidents,1.0,13,,,1
2019,July,Regional,Traffic,75+,Male,Heavy transport driver,Non-collision transport accident,,3,,,0
2019,July,Regional,Traffic,75+,Male,Motorcyclist,"Car, pick-up truck or van",2.0,10,,,2
2019,July,Regional,Traffic,75+,Male,Motorcyclist,Non-collision transport accident,1.0,1,,,1
2019,July,Regional,Traffic,75+,Male,Motorcyclist,Other and unspecified transport accidents,23.0,23,,,23
2019,July,Regional,Traffic,75+,Male,Other or unknown,Other and unspecified transport accidents,1.0,17,,,1
2019,July,Regional,Traffic,75+,Male,Pedal cyclist,"Car, pick-up truck or van",2.0,5,,,2
2019,July,Regional,Traffic,75+,Male,Pedal cyclist,Fixed or stationary object,1.0,3,,,1
2019,July,Regional,Traffic,75+,Male,Pedal cyclist,Non-collision transport accident,1.0,1,,,1
2019,July,Regional,Traffic,75+,Male,Pedestrian,"Car, pick-up truck or van",1.0,6,,,1
2019,July,Regional,Traffic,8-16,Female,Car driver,Non-collision transport accident,1.0,1,,,1
2019,July,Regional,Traffic,8-16,Female,Car passenger,"Car, pick-up truck or van",5.0,14,,,5
2019,July,Regional,Traffic,8-16,Female,Car passenger,Fixed or stationary object,4.0,52,,,4
2019,July,Regional,Traffic,8-16,Female,Car passenger,Non-collision transport accident,6.0,6,,,6
2019,July,Regional,Traffic,8-16,Female,Motorcyclist,Non-collision transport accident,1.0,3,,,1
2019,July,Regional,Traffic,8-16,Female,Motorcyclist,Other and unspecified transport accidents,1.0,1,,,1
2019,July,Regional,Traffic,8-16,Female,Pedal cyclist,"Car, pick-up truck or van",1.0,2,,,1
2019,July,Regional,Traffic,8-16,Female,Pedal cyclist,Other and unspecified transport accidents,3.0,3,,,3
2019,July,Regional,Traffic,8-16,Female,Pedestrian,"Car, pick-up truck or van",2.0,5,,,2
2019,July,Regional,Traffic,8-16,Male,Car driver,"Car, pick-up truck or van",1.0,1,,,1
2019,July,Regional,Traffic,8-16,Male,Car passenger,"Car, pick-up truck or van",3.0,13,,,3
2019,July,Regional,Traffic,8-16,Male,Car passenger,Fixed or stationary object,4.0,28,,,4
2019,July,Regional,Traffic,8-16,Male,Car passenger,Heavy transport vehicle or bus,1.0,1,,,1
2019,July,Regional,Traffic,8-16,Male,Car passenger,Non-collision transport accident,1.0,1,,,1
2019,July,Regional,Traffic,8-16,Male,Motorcyclist,Fixed or stationary object,2.0,38,,,2
2019,July,Regional,Traffic,8-16,Male,Motorcyclist,Non-collision transport accident,9.0,14,,,9
2019,July,Regional,Traffic,8-16,Male,Motorcyclist,Other and unspecified transport accidents,5.0,13,,,5
2019,July,Regional,Traffic,8-16,Male,Motorcyclist,Pedestrian or animal,2.0,2,,,2
2019,July,Regional,Traffic,8-16,Male,Other or unknown,Other and unspecified transport accidents,1.0,2,,,1
2019,July,Regional,Traffic,8-16,Male,Pedal cyclist,"Car, pick-up truck or van",2.0,2,,,2
2019,July,Regional,Traffic,8-16,Male,Pedal cyclist,Non-collision transport accident,8.0,11,,,8
2019,July,Regional,Traffic,8-16,Male,Pedal cyclist,Other and unspecified transport accidents,8.0,9,,,8
2019,July,Regional,Traffic,8-16,Male,Pedestrian,"Car, pick-up truck or van",3.0,23,,,3
2019,July,Regional,Unknown traffic,0-7,Female,Not applicable,Not applicable,4.0,7,,,4
2019,July,Regional,Unknown traffic,0-7,Male,Not applicable,Not applicable,2.0,2,,,2
2019,July,Regional,Unknown traffic,17-25,Female,Not applicable,Not applicable,16.0,28,,,16
2019,July,Regional,Unknown traffic,17-25,Male,Not applicable,Not applicable,11.0,57,,,11
2019,July,Regional,Unknown traffic,26-39,Female,Not applicable,Not applicable,44.0,62,,,44
2019,July,Regional,Unknown traffic,26-39,Male,Not applicable,Not applicable,14.0,88,,,14
2019,July,Regional,Unknown traffic,40-64,Female,Not applicable,Not applicable,53.0,226,,,53
2019,July,Regional,Unknown traffic,40-64,Male,Not applicable,Not applicable,26.0,102,,,26
2019,July,Regional,Unknown traffic,65-74,Female,Not applicable,Not applicable,4.0,41,,,4
2019,July,Regional,Unknown traffic,65-74,Male,Not applicable,Not applicable,11.0,61,,,11
2019,July,Regional,Unknown traffic,75+,Female,Not applicable,Not applicable,9.0,134,,,9
2019,July,Regional,Unknown traffic,75+,Male,Not applicable,Not applicable,9.0,31,,2.0,9
2019,July,Regional,Unknown traffic,8-16,Female,Not applicable,Not applicable,33.0,69,,,33
2019,July,Regional,Unknown traffic,8-16,Male,Not applicable,Not applicable,5.0,15,,,5
2019,July,Remote,All other trauma events,0-7,Female,Not applicable,Not applicable,29.0,110,,,29
2019,July,Remote,All other trauma events,0-7,Male,Not applicable,Not applicable,55.0,144,1.0,1.0,54
2019,July,Remote,All other trauma events,17-25,Female,Not applicable,Not applicable,84.0,145,,,84
2019,July,Remote,All other trauma events,17-25,Male,Not applicable,Not applicable,90.0,168,,,90
2019,July,Remote,All other trauma events,26-39,Female,Not applicable,Not applicable,153.0,272,,,153
2019,July,Remote,All other trauma events,26-39,Male,Not applicable,Not applicable,172.0,410,,,172
2019,July,Remote,All other trauma events,40-64,Female,Not applicable,Not applicable,160.0,490,,,160
2019,July,Remote,All other trauma events,40-64,Male,Not applicable,Not applicable,180.0,544,,,180
2019,July,Remote,All other trauma events,65-74,Female,Not applicable,Not applicable,29.0,191,,,29
2019,July,Remote,All other trauma events,65-74,Male,Not applicable,Not applicable,55.0,234,1.0,12.0,54
2019,July,Remote,All other trauma events,75+,Female,Not applicable,Not applicable,91.0,824,,6.0,91
2019,July,Remote,All other trauma events,75+,Male,Not applicable,Not applicable,37.0,178,1.0,1.0,36
2019,July,Remote,All other trauma events,8-16,Female,Not applicable,Not applicable,26.0,41,,,26
2019,July,Remote,All other trauma events,8-16,Male,Not applicable,Not applicable,55.0,73,,,55
2019,July,Remote,Medical events,0-7,Female,Not applicable,Not applicable,511.0,1857,1.0,3.0,510
2019,July,Remote,Medical events,0-7,Male,Not applicable,Not applicable,668.0,2375,,3.0,668
2019,July,Remote,Medical events,17-25,Female,Not applicable,Not applicable,796.0,1651,,,796
2019,July,Remote,Medical events,17-25,Male,Not applicable,Not applicable,320.0,702,,,320
2019,July,Remote,Medical events,26-39,Female,Not applicable,Not applicable,2128.0,4344,1.0,1.0,2127
2019,July,Remote,Medical events,26-39,Male,Not applicable,Not applicable,1010.0,2132,1.0,11.0,1009
2019,July,Remote,Medical events,40-64,Female,Not applicable,Not applicable,7117.0,10996,7.0,72.0,7110
2019,July,Remote,Medical events,40-64,Male,Not applicable,Not applicable,5348.0,9596,12.0,129.0,5336
2019,July,Remote,Medical events,65-74,Female,Not applicable,Not applicable,1926.0,3630,8.0,96.0,1918
2019,July,Remote,Medical events,65-74,Male,Not applicable,Not applicable,1609.0,4143,13.0,63.0,1596
2019,July,Remote,Medical events,65-74,intersex or indeterminate or missing,Not applicable,Not applicable,4.0,4,,,4
2019,July,Remote,Medical events,75+,Female,Not applicable,Not applicable,861.0,3563,11.0,120.0,850
2019,July,Remote,Medical events,75+,Male,Not applicable,Not applicable,937.0,4085,13.0,194.0,924
2019,July,Remote,Medical events,8-16,Female,Not applicable,Not applicable,244.0,668,,,244
2019,July,Remote,Medical events,8-16,Male,Not applicable,Not applicable,241.0,524,,,241
2019,July,Remote,Non-traffic,0-7,Male,Not applicable,Not applicable,3.0,3,,,3
2019,July,Remote,Non-traffic,17-25,Female,Not applicable,Not applicable,1.0,1,,,1
2019,July,Remote,Non-traffic,17-25,Male,Not applicable,Not applicable,8.0,24,,,8
2019,July,Remote,Non-traffic,26-39,Female,Not applicable,Not applicable,2.0,6,,,2
2019,July,Remote,Non-traffic,26-39,Male,Not applicable,Not applicable,10.0,30,,,10
2019,July,Remote,Non-traffic,40-64,Female,Not applicable,Not applicable,1.0,4,,,1
2019,July,Remote,Non-traffic,40-64,Male,Not applicable,Not applicable,10.0,183,,,10
2019,July,Remote,Non-traffic,65-74,Male,Not applicable,Not applicable,1.0,11,,,1
2019,July,Remote,Non-traffic,8-16,Male,Not applicable,Not applicable,11.0,32,,,11
2019,July,Remote,Other transport,75+,Male,Not applicable,Not applicable,1.0,1,,,1
2019,July,Remote,Other transport,8-16,Male,Not applicable,Not applicable,,1,,,0
2019,July,Remote,Traffic,0-7,Female,Car passenger,Fixed or stationary object,1.0,28,,,1
2019,July,Remote,Traffic,0-7,Male,Car passenger,"Car, pick-up truck or van",1.0,1,,,1
2019,July,Remote,Traffic,0-7,Male,Pedal cyclist,"Car, pick-up truck or van",1.0,1,,,1
2019,July,Remote,Traffic,0-7,Male,Pedal cyclist,Other and unspecified transport accidents,1.0,1,,,1
2019,July,Remote,Traffic,0-7,Male,Pedestrian,"Car, pick-up truck or van",1.0,4,,,1
2019,July,Remote,Traffic,17-25,Female,Car driver,Non-collision transport accident,2.0,25,,,2
2019,July,Remote,Traffic,17-25,Female,Car passenger,"Car, pick-up truck or van",1.0,3,,,1
2019,July,Remote,Traffic,17-25,Female,Car passenger,Fixed or stationary object,4.0,23,,,4
2019,July,Remote,Traffic,17-25,Female,Car passenger,Non-collision transport accident,4.0,8,,,4
2019,July,Remote,Traffic,17-25,Female,Car unknown position,Other and unspecified transport accidents,1.0,1,,,1
2019,July,Remote,Traffic,17-25,Female,Heavy transport passenger,Non-collision transport accident,1.0,1,,,1
2019,July,Remote,Traffic,17-25,Male,Car driver,Non-collision transport accident,1.0,8,,,1
2019,July,Remote,Traffic,17-25,Male,Car passenger,"Car, pick-up truck or van",1.0,1,,,1
2019,July,Remote,Traffic,17-25,Male,Car passenger,Fixed or stationary object,2.0,4,,,2
2019,July,Remote,Traffic,17-25,Male,Car passenger,Non-collision transport accident,2.0,2,,,2
2019,July,Remote,Traffic,17-25,Male,Motorcyclist,Fixed or stationary object,1.0,1,,,1
2019,July,Remote,Traffic,17-25,Male,Motorcyclist,Non-collision transport accident,3.0,16,,,3
2019,July,Remote,Traffic,17-25,Male,Motorcyclist,Other and unspecified transport accidents,3.0,7,,,3
2019,July,Remote,Traffic,17-25,Male,Other or unknown,Other and unspecified transport accidents,1.0,1,,,1
2019,July,Remote,Traffic,26-39,Female,Car driver,"Car, pick-up truck or van",1.0,1,,,1
2019,July,Remote,Traffic,26-39,Female,Car driver,Non-collision transport accident,1.0,1,,,1
2019,July,Remote,Traffic,26-39,Female,Car passenger,"Car, pick-up truck or van",2.0,13,,,2
2019,July,Remote,Traffic,26-39,Female,Other or unknown,Other and unspecified transport accidents,2.0,4,,,2
2019,July,Remote,Traffic,26-39,Male,Car driver,"Car, pick-up truck or van",1.0,1,,,1
2019,July,Remote,Traffic,26-39,Male,Car driver,Non-collision transport accident,1.0,1,,,1
2019,July,Remote,Traffic,26-39,Male,Car passenger,Non-collision transport accident,2.0,6,,,2
2019,July,Remote,Traffic,26-39,Male,Motorcyclist,Non-collision transport accident,3.0,15,,,3
2019,July,Remote,Traffic,26-39,Male,Motorcyclist,Other and unspecified transport accidents,1.0,6,,,1
2019,July,Remote,Traffic,26-39,Male,Pedal cyclist,Other and unspecified transport accidents,1.0,1,,,1
2019,July,Remote,Traffic,26-39,Male,Pedestrian,"Car, pick-up truck or van",1.0,3,,,1
2019,July,Remote,Traffic,40-64,Female,Car driver,"Car, pick-up truck or van",1.0,13,,,1
2019,July,Remote,Traffic,40-64,Female,Car passenger,"Car, pick-up truck or van",2.0,30,,,2
2019,July,Remote,Traffic,40-64,Female,Car passenger,Heavy transport vehicle or bus,1.0,1,,,1
2019,July,Remote,Traffic,40-64,Female,Car passenger,Non-collision transport accident,1.0,55,,,1
2019,July,Remote,Traffic,40-64,Female,Pedestrian,"Car, pick-up truck or van",2.0,2,,,2
2019,July,Remote,Traffic,40-64,Male,Car driver,"Car, pick-up truck or van",1.0,1,,,1
2019,July,Remote,Traffic,40-64,Male,Car driver,Fixed or stationary object,1.0,45,,,1
2019,July,Remote,Traffic,40-64,Male,Car driver,Heavy transport vehicle or bus,1.0,1,,,1
2019,July,Remote,Traffic,40-64,Male,Car driver,Non-collision transport accident,1.0,1,,,1
2019,July,Remote,Traffic,40-64,Male,Car passenger,Non-collision transport accident,1.0,3,,,1
2019,July,Remote,Traffic,40-64,Male,Car unknown position,Non-collision transport accident,1.0,1,,,1
2019,July,Remote,Traffic,40-64,Male,Motorcyclist,Non-collision transport accident,1.0,1,,,1
2019,July,Remote,Traffic,40-64,Male,Motorcyclist,Other and unspecified transport accidents,3.0,13,,,3
2019,July,Remote,Traffic,40-64,Male,Motorcyclist,Pedestrian or animal,1.0,1,,,1
2019,July,Remote,Traffic,40-64,Male,Pedestrian,"Car, pick-up truck or van",2.0,9,,,2
2019,July,Remote,Traffic,65-74,Male,Car driver,"Car, pick-up truck or van",2.0,72,,,2
2019,July,Remote,Traffic,65-74,Male,Other or unknown,Other and unspecified transport accidents,,6,,,0
2019,July,Remote,Traffic,75+,Male,Car driver,Heavy transport vehicle or bus,1.0,1,,,1
2019,July,Remote,Traffic,8-16,Female,Car passenger,Non-collision transport accident,1.0,1,,,1
2019,July,Remote,Traffic,8-16,Female,Motorcyclist,Non-collision transport accident,2.0,5,,,2
2019,July,Remote,Traffic,8-16,Female,Pedal cyclist,Other and unspecified transport accidents,1.0,1,,,1
2019,July,Remote,Traffic,8-16,Male,Car driver,Fixed or stationary object,1.0,1,,,1
2019,July,Remote,Traffic,8-16,Male,Car driver,Non-collision transport accident,,32,,,0
2019,July,Remote,Traffic,8-16,Male,Car passenger,"Car, pick-up truck or van",1.0,2,,,1
2019,July,Remote,Traffic,8-16,Male,Car passenger,Fixed or stationary object,1.0,4,,,1
2019,July,Remote,Traffic,8-16,Male,Car passenger,Non-collision transport accident,1.0,2,,,1
2019,July,Remote,Traffic,8-16,Male,Motorcyclist,Fixed or stationary object,1.0,2,,,1
2019,July,Remote,Traffic,8-16,Male,Motorcyclist,Other and unspecified transport accidents,4.0,4,,,4
2019,July,Remote,Traffic,8-16,Male,Pedal cyclist,Other and unspecified transport accidents,1.0,4,,,1
2019,July,Remote,Unknown traffic,0-7,Female,Not applicable,Not applicable,2.0,5,,,2
2019,July,Remote,Unknown traffic,17-25,Female,Not applicable,Not applicable,5.0,8,,,5
2019,July,Remote,Unknown traffic,17-25,Male,Not applicable,Not applicable,7.0,24,,,7
2019,July,Remote,Unknown traffic,26-39,Female,Not applicable,Not applicable,2.0,2,,,2
2019,July,Remote,Unknown traffic,26-39,Male,Not applicable,Not applicable,7.0,12,,,7
2019,July,Remote,Unknown traffic,40-64,Female,Not applicable,Not applicable,6.0,23,,,6
2019,July,Remote,Unknown traffic,40-64,Male,Not applicable,Not applicable,2.0,2,,,2
2019,July,Remote,Unknown traffic,65-74,Male,Not applicable,Not applicable,,14,,,0
2019,July,Remote,Unknown traffic,75+,Female,Not applicable,Not applicable,,16,,,0
2019,July,Remote,Unknown traffic,8-16,Female,Not applicable,Not applicable,5.0,5,,,5
2019,June,Major Cities,All other trauma events,0-7,Female,Not applicable,Not applicable,683.0,953,,1.0,683
2019,June,Major Cities,All other trauma events,0-7,Male,Not applicable,Not applicable,933.0,1235,,,933
2019,June,Major Cities,All other trauma events,17-25,Female,Not applicable,Not applicable,1071.0,2076,,,1071
2019,June,Major Cities,All other trauma events,17-25,Male,Not applicable,Not applicable,2155.0,3700,2.0,17.0,2153
2019,June,Major Cities,All other trauma events,17-25,intersex or indeterminate or missing,Not applicable,Not applicable,1.0,1,,,1
2019,June,Major Cities,All other trauma events,26-39,Female,Not applicable,Not applicable,1367.0,2668,,,1367
2019,June,Major Cities,All other trauma events,26-39,Male,Not applicable,Not applicable,2568.0,4528,5.0,8.0,2563
2019,June,Major Cities,All other trauma events,26-39,intersex or indeterminate or missing,Not applicable,Not applicable,1.0,1,,,1
2019,June,Major Cities,All other trauma events,40-64,Female,Not applicable,Not applicable,2685.0,9195,3.0,6.0,2682
2019,June,Major Cities,All other trauma events,40-64,Male,Not applicable,Not applicable,3294.0,9986,8.0,32.0,3286
2019,June,Major Cities,All other trauma events,65-74,Female,Not applicable,Not applicable,1450.0,10026,4.0,19.0,1446
2019,June,Major Cities,All other trauma events,65-74,Male,Not applicable,Not applicable,1080.0,6902,5.0,74.0,1075
2019,June,Major Cities,All other trauma events,75+,Female,Not applicable,Not applicable,4708.0,47352,81.0,692.0,4627
2019,June,Major Cities,All other trauma events,75+,Male,Not applicable,Not applicable,2520.0,23288,50.0,516.0,2470
2019,June,Major Cities,All other trauma events,8-16,Female,Not applicable,Not applicable,735.0,1089,,,735
2019,June,Major Cities,All other trauma events,8-16,Male,Not applicable,Not applicable,1342.0,1954,,,1342
2019,June,Major Cities,Medical events,0-7,Female,Not applicable,Not applicable,11229.0,32420,12.0,95.0,11217
2019,June,Major Cities,Medical events,0-7,Male,Not applicable,Not applicable,15154.0,38874,16.0,136.0,15138
2019,June,Major Cities,Medical events,17-25,Female,Not applicable,Not applicable,19641.0,44222,4.0,18.0,19637
2019,June,Major Cities,Medical events,17-25,Male,Not applicable,Not applicable,9188.0,26196,4.0,61.0,9184
2019,June,Major Cities,Medical events,17-25,intersex or indeterminate or missing,Not applicable,Not applicable,16.0,31,,,16
2019,June,Major Cities,Medical events,26-39,Female,Not applicable,Not applicable,58654.0,130519,19.0,182.0,58635
2019,June,Major Cities,Medical events,26-39,Male,Not applicable,Not applicable,21702.0,61102,6.0,55.0,21696
2019,June,Major Cities,Medical events,26-39,intersex or indeterminate or missing,Not applicable,Not applicable,11.0,64,,,11
2019,June,Major Cities,Medical events,40-64,Female,Not applicable,Not applicable,90233.0,188055,149.0,1597.0,90084
2019,June,Major Cities,Medical events,40-64,Male,Not applicable,Not applicable,81694.0,180334,174.0,1970.0,81520
2019,June,Major Cities,Medical events,40-64,intersex or indeterminate or missing,Not applicable,Not applicable,5.0,5,,,5
2019,June,Major Cities,Medical events,65-74,Female,Not applicable,Not applicable,47983.0,113582,205.0,1976.0,47778
2019,June,Major Cities,Medical events,65-74,Male,Not applicable,Not applicable,55918.0,122865,247.0,2988.0,55671
2019,June,Major Cities,Medical events,65-74,intersex or indeterminate or missing,Not applicable,Not applicable,3.0,4,,,3
2019,June,Major Cities,Medical events,75+,Female,Not applicable,Not applicable,53881.0,206975,797.0,7581.0,53084
2019,June,Major Cities,Medical events,75+,Male,Not applicable,Not applicable,61571.0,190962,828.0,8206.0,60743
2019,June,Major Cities,Medical events,75+,intersex or indeterminate or missing,Not applicable,Not applicable,2.0,2,,,2
2019,June,Major Cities,Medical events,8-16,Female,Not applicable,Not applicable,5608.0,13012,1.0,1.0,5607
2019,June,Major Cities,Medical events,8-16,Male,Not applicable,Not applicable,5548.0,9989,2.0,14.0,5546
2019,June,Major Cities,Medical events,8-16,intersex or indeterminate or missing,Not applicable,Not applicable,1.0,8,,,1
2019,June,Major Cities,Non-traffic,0-7,Female,Not applicable,Not applicable,6.0,6,,,6
2019,June,Major Cities,Non-traffic,0-7,Male,Not applicable,Not applicable,19.0,29,,,19
2019,June,Major Cities,Non-traffic,17-25,Female,Not applicable,Not applicable,12.0,57,,,12
2019,June,Major Cities,Non-traffic,17-25,Male,Not applicable,Not applicable,87.0,354,,,87
2019,June,Major Cities,Non-traffic,26-39,Female,Not applicable,Not applicable,24.0,144,,,24
2019,June,Major Cities,Non-traffic,26-39,Male,Not applicable,Not applicable,114.0,404,,,114
2019,June,Major Cities,Non-traffic,40-64,Female,Not applicable,Not applicable,21.0,149,,,21
2019,June,Major Cities,Non-traffic,40-64,Male,Not applicable,Not applicable,152.0,890,2.0,9.0,150
2019,June,Major Cities,Non-traffic,65-74,Female,Not applicable,Not applicable,15.0,134,,,15
2019,June,Major Cities,Non-traffic,65-74,Male,Not applicable,Not applicable,21.0,57,1.0,1.0,20
2019,June,Major Cities,Non-traffic,75+,Female,Not applicable,Not applicable,15.0,225,,,15
2019,June,Major Cities,Non-traffic,75+,Male,Not applicable,Not applicable,24.0,262,,,24
2019,June,Major Cities,Non-traffic,8-16,Female,Not applicable,Not applicable,18.0,36,,,18
2019,June,Major Cities,Non-traffic,8-16,Male,Not applicable,Not applicable,96.0,177,,,96
2019,June,Major Cities,Other transport,0-7,Female,Not applicable,Not applicable,,1,,,0
2019,June,Major Cities,Other transport,17-25,Female,Not applicable,Not applicable,4.0,4,,,4
2019,June,Major Cities,Other transport,17-25,Male,Not applicable,Not applicable,4.0,5,,,4
2019,June,Major Cities,Other transport,26-39,Female,Not applicable,Not applicable,1.0,3,,,1
2019,June,Major Cities,Other transport,26-39,Male,Not applicable,Not applicable,12.0,27,,,12
2019,June,Major Cities,Other transport,40-64,Female,Not applicable,Not applicable,3.0,42,,,3
2019,June,Major Cities,Other transport,40-64,Male,Not applicable,Not applicable,21.0,54,,,21
2019,June,Major Cities,Other transport,65-74,Female,Not applicable,Not applicable,4.0,24,,,4
2019,June,Major Cities,Other transport,65-74,Male,Not applicable,Not applicable,5.0,135,,,5
2019,June,Major Cities,Other transport,75+,Female,Not applicable,Not applicable,3.0,18,,,3
2019,June,Major Cities,Other transport,75+,Male,Not applicable,Not applicable,,25,,,0
2019,June,Major Cities,Other transport,8-16,Male,Not applicable,Not applicable,2.0,2,,,2
2019,June,Major Cities,Traffic,0-7,Female,Car passenger,"Car, pick-up truck or van",5.0,5,,,5
2019,June,Major Cities,Traffic,0-7,Female,Car passenger,Fixed or stationary object,2.0,2,,,2
2019,June,Major Cities,Traffic,0-7,Female,Car passenger,Non-collision transport accident,2.0,2,,,2
2019,June,Major Cities,Traffic,0-7,Female,Motorcyclist,Non-collision transport accident,1.0,1,,,1
2019,June,Major Cities,Traffic,0-7,Female,Pedestrian,2- or 3- wheeled motor vehicle,1.0,1,,,1
2019,June,Major Cities,Traffic,0-7,Female,Pedestrian,"Car, pick-up truck or van",3.0,3,,,3
2019,June,Major Cities,Traffic,0-7,Male,Car passenger,"Car, pick-up truck or van",2.0,2,,,2
2019,June,Major Cities,Traffic,0-7,Male,Car passenger,Fixed or stationary object,2.0,2,,,2
2019,June,Major Cities,Traffic,0-7,Male,Pedal cyclist,Non-collision transport accident,3.0,5,,,3
2019,June,Major Cities,Traffic,0-7,Male,Pedal cyclist,Other and unspecified transport accidents,3.0,3,,,3
2019,June,Major Cities,Traffic,17-25,Female,Car driver,"Car, pick-up truck or van",52.0,69,,,52
2019,June,Major Cities,Traffic,17-25,Female,Car driver,Fixed or stationary object,12.0,21,,,12
2019,June,Major Cities,Traffic,17-25,Female,Car driver,Heavy transport vehicle or bus,3.0,3,,,3
2019,June,Major Cities,Traffic,17-25,Female,Car driver,Non-collision transport accident,5.0,9,,,5
2019,June,Major Cities,Traffic,17-25,Female,Car driver,Other non-motor vehicle,1.0,1,,,1
2019,June,Major Cities,Traffic,17-25,Female,Car passenger,"Car, pick-up truck or van",20.0,21,,,20
2019,June,Major Cities,Traffic,17-25,Female,Car passenger,Fixed or stationary object,9.0,80,,,9
2019,June,Major Cities,Traffic,17-25,Female,Car passenger,Heavy transport vehicle or bus,1.0,26,,,1
2019,June,Major Cities,Traffic,17-25,Female,Car passenger,Non-collision transport accident,2.0,14,,,2
2019,June,Major Cities,Traffic,17-25,Female,Car passenger,Other and unspecified transport accidents,1.0,1,,,1
2019,June,Major Cities,Traffic,17-25,Female,Car unknown position,"Car, pick-up truck or van",2.0,2,,,2
2019,June,Major Cities,Traffic,17-25,Female,Car unknown position,Other and unspecified transport accidents,3.0,5,,,3
2019,June,Major Cities,Traffic,17-25,Female,Motorcyclist,"Car, pick-up truck or van",5.0,12,,,5
2019,June,Major Cities,Traffic,17-25,Female,Motorcyclist,Heavy transport vehicle or bus,1.0,1,,,1
2019,June,Major Cities,Traffic,17-25,Female,Motorcyclist,Non-collision transport accident,4.0,4,,,4
2019,June,Major Cities,Traffic,17-25,Female,Motorcyclist,Other and unspecified transport accidents,6.0,6,,,6
2019,June,Major Cities,Traffic,17-25,Female,Other or unknown,Other and unspecified transport accidents,3.0,3,,,3
2019,June,Major Cities,Traffic,17-25,Female,Pedal cyclist,"Car, pick-up truck or van",3.0,11,,,3
2019,June,Major Cities,Traffic,17-25,Female,Pedal cyclist,Non-collision transport accident,3.0,4,,,3
2019,June,Major Cities,Traffic,17-25,Female,Pedal cyclist,Other and unspecified transport accidents,1.0,4,,,1
2019,June,Major Cities,Traffic,17-25,Female,Pedestrian,2- or 3- wheeled motor vehicle,1.0,1,,,1
2019,June,Major Cities,Traffic,17-25,Female,Pedestrian,"Car, pick-up truck or van",13.0,28,,,13
2019,June,Major Cities,Traffic,17-25,Male,Car driver,"Car, pick-up truck or van",49.0,114,2.0,8.0,47
2019,June,Major Cities,Traffic,17-25,Male,Car driver,Fixed or stationary object,27.0,103,,,27
2019,June,Major Cities,Traffic,17-25,Male,Car driver,Heavy transport vehicle or bus,3.0,3,,,3
2019,June,Major Cities,Traffic,17-25,Male,Car driver,Non-collision transport accident,12.0,35,,,12
2019,June,Major Cities,Traffic,17-25,Male,Car driver,Other and unspecified transport accidents,1.0,1,,,1
2019,June,Major Cities,Traffic,17-25,Male,Car passenger,"Car, pick-up truck or van",12.0,16,,,12
2019,June,Major Cities,Traffic,17-25,Male,Car passenger,Fixed or stationary object,15.0,153,,,15
2019,June,Major Cities,Traffic,17-25,Male,Car passenger,Heavy transport vehicle or bus,2.0,9,,,2
2019,June,Major Cities,Traffic,17-25,Male,Car passenger,Non-collision transport accident,5.0,62,,,5
2019,June,Major Cities,Traffic,17-25,Male,Car unknown position,"Car, pick-up truck or van",1.0,1,,,1
2019,June,Major Cities,Traffic,17-25,Male,Car unknown position,Fixed or stationary object,1.0,9,,,1
2019,June,Major Cities,Traffic,17-25,Male,Car unknown position,Other and unspecified transport accidents,5.0,5,,,5
2019,June,Major Cities,Traffic,17-25,Male,Heavy transport passenger,"Car, pick-up truck or van",1.0,1,,,1
2019,June,Major Cities,Traffic,17-25,Male,Heavy transport passenger,Heavy transport vehicle or bus,1.0,1,,,1
2019,June,Major Cities,Traffic,17-25,Male,Motorcyclist,2- or 3- wheeled motor vehicle,1.0,1,,,1
2019,June,Major Cities,Traffic,17-25,Male,Motorcyclist,"Car, pick-up truck or van",26.0,168,,,26
2019,June,Major Cities,Traffic,17-25,Male,Motorcyclist,Fixed or stationary object,4.0,239,,,4
2019,June,Major Cities,Traffic,17-25,Male,Motorcyclist,Heavy transport vehicle or bus,2.0,5,,,2
2019,June,Major Cities,Traffic,17-25,Male,Motorcyclist,Non-collision transport accident,46.0,79,,,46
2019,June,Major Cities,Traffic,17-25,Male,Motorcyclist,Other and unspecified transport accidents,14.0,20,,,14
2019,June,Major Cities,Traffic,17-25,Male,Other or unknown,Other and unspecified transport accidents,5.0,24,,,5
2019,June,Major Cities,Traffic,17-25,Male,Pedal cyclist,"Car, pick-up truck or van",8.0,139,,,8
2019,June,Major Cities,Traffic,17-25,Male,Pedal cyclist,Fixed or stationary object,5.0,6,,,5
